Id,MS Zoning,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Foundation,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Full Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Sale Type,SalePrice,Age_Built,Age_Remod,Age_Garage
2174,RL,Lvl,Inside,Edwards,Norm,Duplex,SFoyer,6,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,4,816.0,3,816,816,1,1,3,5,0,0,None,0,0.0,0.0,WD ,118500,17,17,0.0
522,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,9,Gable,CemntBd,CmentBd,Stone,5,PConc,5,1766.0,5,1766,1766,2,1,5,7,1,4,Attchd,3,3.0,478.0,New,370878,0,1,1.0
2211,RH,HLS,Inside,Crawfor,Norm,Duplex,2Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,1001.0,3,1001,2002,2,2,3,8,0,0,2Types,1,3.0,871.0,WD ,145000,58,57,58.0
1539,RL,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,7,Gable,VinylSd,VinylSd,BrkFace,4,CBlock,3,798.0,5,1137,1954,1,1,4,8,2,3,Attchd,1,2.0,431.0,WD ,311500,69,2,69.0
2420,RL,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1220.0,5,1364,1364,2,1,4,6,1,4,Attchd,3,2.0,437.0,New,210250,0,1,1.0
2779,RL,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,4,PConc,4,916.0,5,920,1861,2,1,4,8,0,0,BuiltIn,2,2.0,492.0,WD ,200000,4,4,4.0
953,RL,Lvl,Inside,Mitchel,Norm,Duplex,1.5Fin,5,Gable,Plywood,Plywood,None,3,CBlock,0,0.0,3,1302,1734,2,2,4,8,0,0,Attchd,1,2.0,539.0,COD,126000,32,32,32.0
658,RL,Lvl,Corner,OldTown,Norm,1Fam,2Story,4,Gable,MetalSd,MetalSd,None,4,BrkTil,2,405.0,4,717,1039,1,1,3,6,0,0,Detchd,1,1.0,281.0,WD ,114000,109,6,69.0
714,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,4,Gable,VinylSd,VinylSd,None,4,BrkTil,2,677.0,3,833,1510,2,1,4,7,0,0,Detchd,1,2.0,720.0,WD ,87500,99,59,35.0
1637,RL,Lvl,Inside,StoneBr,Norm,1Fam,2Story,8,Hip,VinylSd,VinylSd,Stone,4,PConc,5,1149.0,5,1164,2541,3,1,5,10,1,4,BuiltIn,3,3.0,729.0,WD ,349265,2,2,2.0
538,RL,Lvl,Inside,SawyerW,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1512.0,5,1512,1512,2,1,4,6,0,0,Attchd,2,3.0,845.0,WD ,203000,5,5,5.0
546,RL,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,4,PConc,4,1454.0,5,1434,1434,2,1,4,6,1,3,Attchd,2,2.0,527.0,WD ,189000,8,8,8.0
533,FV,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,4,PConc,4,812.0,5,812,1653,2,1,4,6,0,0,Attchd,2,2.0,628.0,WD ,209000,6,6,6.0
718,RM,Lvl,Corner,OldTown,Artery,1Fam,2Story,6,Gable,Stucco,BrkFace,None,3,BrkTil,2,917.0,4,1090,2007,2,1,5,8,0,0,Detchd,1,1.0,357.0,WD ,160000,109,59,79.0
1830,RL,Lvl,CulDSac,Sawyer,RRAe,1Fam,1Story,5,Gable,Plywood,Plywood,BrkFace,3,CBlock,2,1037.0,3,1037,1037,1,1,3,5,0,0,Attchd,2,2.0,431.0,WD ,129000,33,33,33.0
2929,RL,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,3,CBlock,4,1389.0,4,1389,1389,1,1,3,6,1,3,Attchd,2,2.0,418.0,WD ,170000,32,31,31.0
2207,RL,Lvl,Inside,Crawfor,Norm,1Fam,1Story,5,Gable,WdShing,Stucco,None,3,PConc,3,440.0,3,694,694,1,1,4,4,1,4,Detchd,1,1.0,352.0,WD ,90350,94,5,17.0
1417,RL,Lvl,Corner,Edwards,Artery,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,None,3,BrkTil,3,572.0,2,572,1096,1,1,3,5,0,0,None,0,0.0,0.0,WD ,79000,84,58,0.0
2787,RL,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,PConc,3,894.0,3,894,894,1,1,3,5,0,0,Attchd,1,2.0,552.0,WD ,149900,34,34,31.0
1037,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,MetalSd,MetalSd,None,3,CBlock,4,864.0,3,864,864,1,1,3,5,0,0,Detchd,1,2.0,576.0,WD ,123000,37,37,31.0
2659,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,4,Gable,AsbShng,Stucco,None,3,BrkTil,3,1095.0,2,1095,1774,2,2,3,8,0,0,2Types,1,3.0,779.0,WD ,87000,106,56,86.0
1567,RL,Lvl,Inside,Mitchel,Norm,1Fam,SLvl,6,Gable,Plywood,Plywood,None,3,CBlock,3,1096.0,3,1118,1118,1,1,3,6,1,1,Attchd,3,1.0,358.0,WD ,171000,31,31,31.0
1225,RL,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,6,Gable,VinylSd,VinylSd,None,3,CBlock,3,1032.0,3,1032,1252,1,1,3,6,0,0,Attchd,1,1.0,288.0,WD ,119000,58,58,58.0
685,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,BrkFace,Plywood,None,3,CBlock,3,1148.0,3,1148,1148,1,1,3,6,0,0,Attchd,1,1.0,672.0,WD ,132500,50,50,50.0
1358,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,8,Hip,Stucco,Wd Shng,None,3,PConc,3,588.0,2,833,1666,1,1,4,7,1,4,Detchd,1,1.0,228.0,WD ,161000,83,12,83.0
1461,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,2Story,9,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1357.0,5,1366,1947,2,1,4,7,1,3,BuiltIn,3,3.0,725.0,WD ,274000,7,6,7.0
221,RL,Lvl,FR2,Sawyer,Feedr,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,3,CBlock,3,912.0,3,912,912,1,1,3,5,1,2,Detchd,1,1.0,336.0,WD ,125000,43,43,36.0
2187,RL,Lvl,Inside,Edwards,Norm,Duplex,1Story,5,Gable,Plywood,Plywood,None,3,CBlock,3,1195.0,3,1195,1195,2,2,3,8,0,0,None,0,0.0,0.0,WD ,98500,61,57,0.0
2504,RL,Lvl,Corner,NoRidge,Norm,1Fam,1Story,8,Gable,ImStucc,ImStucc,None,4,PConc,4,1624.0,5,1624,1624,2,1,4,5,1,2,Attchd,2,3.0,757.0,WD ,262000,12,11,12.0
855,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,3,914.0,3,914,914,1,1,3,5,0,0,Attchd,1,2.0,444.0,WD ,134900,30,30,30.0
2258,RL,Lvl,Inside,Timber,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,CBlock,3,1350.0,4,1328,1328,1,1,3,5,2,4,Attchd,2,1.0,308.0,WD ,170000,48,48,48.0
2205,RL,Lvl,Inside,Crawfor,Norm,1Fam,2Story,6,Gable,Wd Sdng,Wd Sdng,None,3,BrkTil,3,686.0,3,686,1461,1,1,3,6,1,4,Detchd,1,1.0,225.0,WD ,135000,81,16,81.0
1158,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,6,Hip,HdBoard,HdBoard,BrkFace,4,PConc,4,930.0,5,1364,2683,2,1,4,9,2,4,Attchd,2,2.0,473.0,WD ,290000,18,17,18.0
1741,RL,Lvl,Inside,Gilbert,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,4,PConc,4,1246.0,5,1258,1258,2,1,4,6,0,0,Attchd,2,2.0,462.0,New,173500,0,1,1.0
2735,RL,Bnk,Inside,Edwards,Norm,1Fam,2Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,896.0,5,1112,2008,3,1,5,8,0,0,Attchd,1,1.0,230.0,WD ,225000,58,4,58.0
1888,RL,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,5,Hip,Wd Sdng,Wd Sdng,None,3,CBlock,3,864.0,3,1187,1187,1,1,3,6,1,3,Attchd,2,2.0,440.0,CWD,140500,46,46,46.0
2121,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,PConc,4,990.0,4,990,990,1,1,3,5,0,0,Attchd,1,1.0,299.0,WD ,126000,13,13,11.0
1176,FV,Lvl,Inside,Somerst,Norm,Twnhs,2Story,8,Gable,MetalSd,MetalSd,BrkFace,4,PConc,4,960.0,5,962,1586,2,1,4,7,0,0,Detchd,1,2.0,480.0,WD ,170000,9,9,9.0
2773,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,PConc,4,990.0,5,990,990,1,1,3,5,0,0,Attchd,1,2.0,576.0,WD ,156000,11,11,10.0
2619,RL,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,1484.0,3,1600,1600,1,1,3,6,2,4,Attchd,2,1.0,319.0,WD ,207500,49,9,49.0
1796,FV,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,None,4,PConc,4,896.0,5,896,1792,2,1,4,8,0,0,Attchd,3,2.0,590.0,New,255000,0,1,1.0
1598,RM,Lvl,Inside,MeadowV,Norm,Twnhs,SLvl,4,Gable,CemntBd,CmentBd,None,3,CBlock,4,462.0,3,526,988,1,1,3,4,1,1,BuiltIn,2,1.0,297.0,WD ,94900,35,35,35.0
1965,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,BrkFace,BrkFace,None,3,CBlock,3,1170.0,3,1170,1170,1,1,3,6,1,3,Attchd,2,1.0,338.0,WD ,140000,49,49,49.0
2651,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,3,Gable,MetalSd,MetalSd,None,3,BrkTil,3,738.0,4,714,1376,1,1,3,7,0,0,Detchd,1,1.0,216.0,WD ,96900,101,56,76.0
609,RL,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,5,Gable,Plywood,Plywood,BrkFace,3,CBlock,3,1154.0,5,1154,1154,1,1,3,6,1,1,Attchd,2,2.0,480.0,WD ,154000,43,43,43.0
1990,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,8,Hip,VinylSd,VinylSd,None,4,BrkTil,3,725.0,5,909,1772,2,1,4,7,0,0,Detchd,1,2.0,816.0,WD ,184900,97,8,15.0
1053,RL,Lvl,Inside,NridgHt,PosN,1Fam,1Story,10,Hip,CemntBd,CmentBd,BrkFace,5,PConc,5,2078.0,5,2084,2084,2,1,5,7,1,4,Attchd,3,3.0,1220.0,New,385000,1,0,1.0
2877,RM,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,4,Gable,Wd Sdng,Wd Sdng,None,3,BrkTil,3,951.0,5,951,951,1,1,3,6,0,0,Detchd,1,1.0,327.0,WD ,106500,70,56,70.0
497,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1455.0,5,1466,2687,2,1,4,10,2,3,BuiltIn,2,3.0,810.0,WD ,327000,9,9,9.0
759,RM,Lvl,Corner,IDOTRR,Norm,1Fam,1.5Fin,6,Gable,MetalSd,MetalSd,None,3,BrkTil,3,1204.0,3,1204,1666,1,1,3,4,0,0,Detchd,1,1.0,384.0,WD ,135000,82,59,82.0
2474,RL,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6,Gable,VinylSd,VinylSd,None,4,PConc,4,1141.0,5,1141,1141,1,1,3,6,0,0,Detchd,1,2.0,484.0,WD ,142500,1,1,1.0
1193,RL,Lvl,Inside,NAmes,Feedr,1Fam,2Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,732.0,5,732,1464,1,1,3,7,0,0,Attchd,1,2.0,470.0,WD ,141000,40,40,40.0
1415,RL,Lvl,Inside,Edwards,Norm,2fmCon,2Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,4,1117.0,3,820,1347,1,1,3,5,0,0,None,0,0.0,0.0,WD ,107500,98,17,0.0
2048,RL,Lvl,Corner,SWISU,Norm,2fmCon,1.5Fin,5,Gable,Plywood,Plywood,None,3,CBlock,3,672.0,3,778,1282,1,1,3,4,0,0,Detchd,1,1.0,240.0,WD ,108500,65,28,65.0
2483,RL,Lvl,Inside,SawyerW,RRAe,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,3,PConc,4,636.0,5,636,1320,2,1,4,6,0,0,Attchd,3,2.0,472.0,WD ,150000,12,12,12.0
2883,C (all),Bnk,Inside,IDOTRR,Norm,1Fam,1.5Fin,3,Gable,MetalSd,MetalSd,None,3,PConc,2,216.0,2,576,936,1,1,3,6,0,0,None,0,0.0,0.0,WD ,78000,90,56,0.0
1111,RL,Lvl,FR2,Somerst,Feedr,1Fam,1Story,8,Gable,VinylSd,VinylSd,Stone,4,PConc,4,1580.0,5,1580,1580,2,1,4,7,0,0,Attchd,2,3.0,830.0,ConLD,235128,1,1,1.0
1450,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,Gable,Plywood,Wd Sdng,None,3,CBlock,3,864.0,3,1558,1558,2,1,3,5,0,0,Attchd,3,2.0,440.0,WD ,163000,33,7,33.0
274,RL,Lvl,Inside,Edwards,Feedr,1Fam,1Story,3,Gable,VinylSd,VinylSd,None,3,CBlock,0,0.0,3,640,640,1,1,3,5,0,0,Detchd,1,1.0,240.0,ConLD,84900,65,3,65.0
413,RL,Lvl,Inside,NPkVill,Norm,TwnhsE,2Story,6,Gable,Plywood,Brk Cmn,None,3,CBlock,3,855.0,3,855,1322,2,1,3,6,1,2,Attchd,1,2.0,440.0,WD ,147000,35,35,35.0
751,RM,Lvl,Corner,OldTown,Norm,1Fam,2Story,7,Gable,Stucco,Stucco,None,4,PConc,3,910.0,5,916,1826,1,1,5,7,1,4,Attchd,1,1.0,164.0,WD ,155000,94,4,94.0
2897,RL,Lvl,CulDSac,Timber,Norm,1Fam,1Story,7,Hip,HdBoard,HdBoard,BrkFace,3,CBlock,4,1309.0,3,1339,1339,2,1,3,6,1,3,Attchd,3,2.0,484.0,WD ,180000,16,16,16.0
207,RM,Lvl,Inside,IDOTRR,Norm,2fmCon,2Story,4,Hip,VinylSd,Wd Shng,None,2,Slab,0,0.0,2,372,1092,2,2,2,7,0,0,None,0,0.0,0.0,WD ,55000,80,60,0.0
2269,RL,Lvl,Corner,Timber,Norm,1Fam,SLvl,7,Gable,VinylSd,VinylSd,BrkFace,4,PConc,5,868.0,5,1146,1146,2,1,4,6,1,4,Attchd,3,2.0,438.0,WD ,187500,4,4,4.0
891,RL,Lvl,Inside,Edwards,Norm,1Fam,SLvl,6,Hip,MetalSd,MetalSd,BrkFace,3,CBlock,3,1041.0,5,1125,1125,1,1,3,6,1,2,Detchd,1,1.0,352.0,WD ,125000,33,33,32.0
2863,RL,Lvl,Inside,Crawfor,Norm,1Fam,1.5Fin,7,Gable,BrkFace,BrkFace,None,4,CBlock,4,1017.0,4,1020,2057,1,1,4,6,1,4,Attchd,3,1.0,180.0,WD ,250000,70,19,70.0
1298,RM,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Mansard,MetalSd,MetalSd,None,3,BrkTil,3,481.0,3,899,899,1,1,3,5,0,0,Detchd,1,1.0,200.0,WD ,78000,98,58,78.0
1292,RM,Lvl,Inside,OldTown,Norm,2fmCon,1.5Fin,4,Gable,Wd Sdng,Wd Sdng,None,3,Stone,3,828.0,4,828,1594,2,2,3,9,0,0,None,0,0.0,0.0,WD ,118000,98,12,0.0
1687,RL,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,5,PConc,5,1694.0,5,1694,1694,2,1,4,7,0,0,Attchd,3,3.0,818.0,New,318000,0,1,1.0
2749,RL,Lvl,Inside,SawyerW,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,777.0,5,1065,1911,2,1,4,8,1,3,Attchd,2,2.0,471.0,WD ,215000,13,12,13.0
2875,RM,Low,Inside,IDOTRR,Norm,1Fam,1Story,4,Gable,Wd Sdng,Wd Sdng,None,3,BrkTil,2,432.0,3,672,672,1,1,3,4,0,0,None,0,0.0,0.0,WD ,72000,81,56,0.0
1029,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Gable,Plywood,Plywood,BrkFace,3,CBlock,4,1193.0,3,1523,1523,2,1,3,7,1,3,Attchd,3,2.0,478.0,COD,180000,32,32,32.0
1581,RL,Lvl,Inside,Timber,Norm,1Fam,1Story,6,Gable,VinylSd,Plywood,Stone,3,CBlock,4,1606.0,3,1651,1651,2,1,3,7,1,3,Attchd,3,2.0,616.0,WD ,184000,22,22,22.0
612,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,BrkFace,3,CBlock,3,1041.0,5,1041,1041,1,1,3,6,0,0,Attchd,2,1.0,270.0,WD ,124500,50,50,50.0
139,RL,Lvl,Corner,NAmes,Feedr,Duplex,1Story,5,Gable,HdBoard,HdBoard,None,3,CBlock,3,1604.0,3,1604,1604,2,2,3,8,0,0,Attchd,1,2.0,576.0,WD ,135000,52,52,52.0
1335,RM,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,None,3,CBlock,3,981.0,5,1014,1672,1,1,4,6,1,4,Detchd,1,1.0,240.0,WD ,164900,68,19,68.0
2531,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,Hip,HdBoard,HdBoard,BrkFace,3,CBlock,3,1164.0,3,1164,1164,1,1,3,6,0,0,Attchd,1,2.0,528.0,COD,140000,37,37,37.0
681,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,BrkFace,BrkFace,None,3,CBlock,3,1041.0,4,1041,1041,1,1,3,6,0,0,Attchd,2,1.0,294.0,WD ,128000,51,51,51.0
1383,RL,Lvl,CulDSac,Sawyer,Norm,1Fam,SFoyer,6,Gable,HdBoard,HdBoard,BrkCmn,3,CBlock,4,450.0,5,1034,1034,1,1,3,6,1,1,Basment,3,2.0,504.0,WD ,153000,30,30,30.0
1359,RM,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,6,Gambrel,MetalSd,MetalSd,None,4,BrkTil,4,796.0,5,825,1609,1,1,3,7,0,0,Detchd,1,1.0,228.0,WD ,127500,98,58,98.0
1226,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,3,CBlock,3,572.0,4,1337,1337,1,1,4,7,1,4,Attchd,2,1.0,264.0,WD ,141500,58,2,58.0
63,RL,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8,Gable,HdBoard,HdBoard,BrkFace,4,PConc,5,1463.0,5,1500,2622,2,1,4,9,2,3,Attchd,2,2.0,712.0,WD ,325000,16,15,16.0
1869,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1594.0,5,1594,1594,2,1,4,6,1,3,Attchd,2,2.0,472.0,WD ,188500,14,14,14.0
2468,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,6,Gable,VinylSd,VinylSd,Stone,4,PConc,4,1262.0,4,1262,1262,2,1,4,5,0,0,Attchd,3,2.0,572.0,New,185000,0,1,1.0
1135,RL,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1175.0,5,1175,1175,1,1,4,6,0,0,None,0,0.0,0.0,WD ,146000,3,2,0.0
719,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,Gable,Stucco,Stucco,None,3,BrkTil,3,624.0,5,664,1288,1,1,5,5,1,4,Attchd,1,1.0,280.0,WD ,119000,92,2,92.0
405,RM,Lvl,Inside,BrDale,Norm,Twnhs,2Story,5,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,3,630.0,3,630,1302,2,1,3,6,0,0,Detchd,1,1.0,280.0,COD,112000,38,38,18.0
2506,FV,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,8,Gable,MetalSd,MetalSd,None,4,PConc,4,1247.0,5,1247,1247,1,1,4,4,1,4,Attchd,3,2.0,550.0,WD ,197000,1,1,1.0
2380,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,Hip,VinylSd,VinylSd,Stone,4,PConc,5,1738.0,4,1738,2589,2,1,5,11,1,4,Attchd,2,3.0,831.0,New,412083,0,1,1.0
1565,RL,Lvl,CulDSac,Mitchel,Norm,1Fam,1Story,8,Hip,CemntBd,CmentBd,BrkFace,4,PConc,4,1568.0,5,1689,1689,2,1,4,7,2,4,Attchd,2,3.0,857.0,WD ,271000,6,6,6.0
1727,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,7,Gable,VinylSd,Wd Shng,Stone,4,PConc,4,1405.0,5,1405,1405,2,1,4,6,1,4,Attchd,2,2.0,478.0,WD ,200000,4,4,4.0
1661,RL,Lvl,CulDSac,NWAmes,PosN,1Fam,SLvl,7,Gable,Plywood,Plywood,Stone,3,CBlock,4,1228.0,3,1324,1324,2,1,4,5,1,2,Attchd,3,2.0,585.0,WD ,174000,31,31,31.0
1967,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,BrkFace,BrkFace,None,3,CBlock,3,1377.0,3,1377,1377,1,1,3,6,2,3,Attchd,1,1.0,351.0,WD ,156500,47,47,42.0
2267,RL,Lvl,Corner,Timber,Norm,1Fam,2Story,6,Hip,VinylSd,VinylSd,BrkFace,4,PConc,5,872.0,5,888,1756,2,1,3,7,0,0,Attchd,3,2.0,422.0,WD ,204000,11,10,11.0
1389,RL,Lvl,CulDSac,Sawyer,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,3,CBlock,3,1228.0,4,1228,1228,1,1,4,6,0,0,Attchd,1,1.0,271.0,WD ,149350,42,2,42.0
2553,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,BrkFace,BrkFace,None,3,CBlock,3,1008.0,4,1008,1008,1,1,3,4,1,4,Attchd,2,1.0,275.0,WD ,137000,52,52,52.0
1459,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1153.0,5,1153,2031,2,1,4,8,1,3,Attchd,3,2.0,541.0,WD ,222500,10,9,10.0
1739,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,Stone,4,PConc,4,752.0,5,752,1504,2,1,4,6,0,0,Attchd,3,2.0,440.0,New,166000,0,1,1.0
172,RM,Lvl,Inside,OldTown,Artery,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,3,PConc,3,936.0,3,936,936,1,1,3,5,1,4,None,0,0.0,0.0,WD ,109500,90,60,0.0
788,RL,Lvl,CulDSac,Edwards,Norm,1Fam,1Story,4,Gable,VinylSd,VinylSd,None,3,CBlock,0,0.0,3,1383,1383,1,1,3,6,0,0,Attchd,1,2.0,498.0,WD ,122000,55,55,29.0
1979,RM,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,3,BrkTil,3,967.0,4,967,967,1,1,3,5,1,4,Detchd,1,1.0,180.0,WD ,99900,87,17,87.0
1801,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,None,4,PConc,4,1656.0,5,1656,1656,2,1,4,7,0,0,Attchd,2,3.0,826.0,WD ,249700,1,1,1.0
931,RL,Lvl,Inside,Crawfor,Norm,1Fam,1Story,6,Gable,HdBoard,HdBoard,None,3,CBlock,3,1092.0,5,1152,1152,1,1,4,6,1,4,Attchd,1,1.0,300.0,WD ,158500,59,5,59.0
2471,RL,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,Gable,VinylSd,VinylSd,None,3,PConc,3,1142.0,5,1142,1142,1,1,4,5,0,0,None,0,0.0,0.0,WD ,139500,1,1,0.0
2899,RL,Lvl,Inside,Timber,Norm,1Fam,1Story,6,Gable,VinylSd,VinylSd,None,4,Wood,4,1381.0,5,1403,1403,2,1,4,5,0,0,Attchd,1,2.0,470.0,WD ,202000,6,6,6.0
2544,RL,Lvl,Corner,NAmes,Norm,Duplex,1Story,5,Gable,MetalSd,MetalSd,BrkFace,3,CBlock,3,1626.0,5,1712,1712,2,2,3,8,0,0,Attchd,3,2.0,588.0,WD ,145000,47,1,1.0
1386,RL,Lvl,Inside,Sawyer,Feedr,Duplex,SFoyer,4,Gable,Plywood,Plywood,None,3,CBlock,4,1198.0,3,1258,1258,0,2,3,6,0,0,CarPort,1,2.0,400.0,WD ,108959,39,39,39.0
1932,RL,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,Hip,Wd Sdng,Wd Sdng,Stone,3,CBlock,3,1560.0,3,1560,1560,2,2,3,8,0,0,Detchd,1,2.0,484.0,WD ,128600,49,49,49.0
1660,RL,Lvl,CulDSac,NWAmes,Norm,1Fam,2Story,7,Gable,Plywood,Plywood,BrkFace,3,CBlock,4,793.0,3,1142,1935,2,1,3,7,1,3,Attchd,2,2.0,550.0,WD ,197900,31,31,31.0
2353,RL,Lvl,Inside,NWAmes,Norm,1Fam,SFoyer,7,Gable,VinylSd,Wd Shng,Stone,4,CBlock,5,1047.0,3,1083,1083,1,1,3,5,1,2,Attchd,2,2.0,596.0,WD ,172000,30,30,30.0
2139,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,3,CBlock,4,876.0,3,907,907,1,1,3,5,0,0,Attchd,2,1.0,308.0,WD ,130000,30,30,30.0
1585,RL,Lvl,Inside,Timber,Norm,1Fam,1Story,6,Hip,VinylSd,VinylSd,None,4,PConc,5,1666.0,5,1675,1675,2,1,4,6,0,0,Attchd,2,2.0,435.0,WD ,195000,9,8,9.0
1602,RL,HLS,Inside,Mitchel,Artery,1Fam,1Story,5,Hip,HdBoard,HdBoard,None,3,CBlock,3,988.0,5,988,988,1,1,3,4,0,0,Attchd,2,2.0,520.0,WD ,113000,54,54,54.0
2888,RL,Lvl,Corner,Mitchel,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,None,4,PConc,5,1491.0,5,1491,1491,2,1,4,7,0,0,Attchd,2,2.0,490.0,WD ,209000,5,5,5.0
965,RL,Lvl,Corner,Timber,Norm,1Fam,SLvl,7,Hip,Plywood,Plywood,BrkFace,3,PConc,4,1645.0,5,1479,1479,2,1,4,7,1,2,Attchd,3,2.0,578.0,WD ,213500,22,20,22.0
645,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Hip,MetalSd,MetalSd,None,3,CBlock,3,631.0,3,1112,1112,1,1,3,5,0,0,Basment,1,2.0,480.0,WD ,126000,58,58,58.0
